user_id;posted;item_id;recommend;review
Parappatherapperisbest;2014;265930;True;2
Parappatherapperisbest;2014;238460;True;2
Parappatherapperisbest;2014;8190;True;2
Parappatherapperisbest;2014;4000;True;2
Parappatherapperisbest;2013;440;True;2
DisIsHardCore;No data;403860;True;2
DisIsHardCore;2015;218620;True;2
DisIsHardCore;2014;208090;True;2
decmonk;No data;275850;False;2
decmonk;No data;395140;True;1
decmonk;2015;730;True;2
decmonk;2014;235460;True;2
76561198119416277;2014;239120;True;2
76561198119416277;2014;274190;True;2
76561198119416277;2014;237740;True;0
76561198119416277;2014;39140;True;2
taconic;No data;427520;True;2
taconic;2014;236430;True;1
taconic;2013;261030;True;1
taconic;No data;268500;True;0
taconic;2013;207610;True;2
taconic;2013;218620;True;2
walrusnipples;2014;239160;True;2
walrusnipples;2015;9450;True;1
Pheress;2014;230410;True;2
Pheress;2014;570;True;2
76561198068939723;2015;252490;True;1
76561198068939723;2015;730;False;1
h-glee;2014;200510;True;2
h-glee;2014;107100;True;2
h-glee;2014;255370;False;2
h-glee;2012;55230;True;2
DarkPulse_ChCh;2015;201790;True;2
DarkPulse_ChCh;2015;218620;True;2
getMemMeED;2014;301520;False;0
getMemMeED;2014;204300;True;0
getMemMeED;2014;4000;True;2
getMemMeED;2014;8930;True;1
Hatixon;2015;218620;False;0
Hatixon;2014;274940;True;2
Hatixon;No data;413150;True;1
Hatixon;2015;346110;True;0
Hatixon;2015;270850;True;2
Hatixon;2015;213670;True;0
tarooo_xd;2015;360940;False;2
tarooo_xd;2015;730;True;1
76561198066051722;2014;299860;True;0
76561198066051722;2015;310370;True;1
76561198066051722;2014;242860;True;2
76561198066051722;2014;4000;True;2
XcentriK;2015;252950;True;2
XcentriK;2014;254440;True;1
chaoswrecker889;No data;209000;True;2
chaoswrecker889;No data;383080;True;2
chaoswrecker889;2015;209870;True;2
thebigchiklis;2013;221100;True;2
thebigchiklis;2014;218820;False;2
thebigchiklis;2015;386360;True;1
HaxterWTF;2014;214950;True;2
HaxterWTF;2015;203770;True;1
76561198044831412;2015;295110;True;1
76561198044831412;2014;221100;True;1
HaydOS_;No data;322170;True;0
HaydOS_;2014;220;True;2
HaydOS_;2015;440;True;2
HaydOS_;2014;400;True;0
HaydOS_;No data;271590;True;2
Haydosnub;2014;22380;True;1
Haydosnub;2013;12900;True;2
Haydosnub;2014;252150;True;2
Haydosnub;No data;206440;True;2
Haydosnub;2013;219150;True;2
DogHog;2015;730;True;2
DogHog;2015;346900;True;1
HazardousRusty;No data;250600;True;2
HazardousRusty;2015;393420;True;0
HazardousRusty;2015;730;False;2
HazardousRusty;2015;253030;True;2
HazardousRusty;2015;252490;False;2
HaZeFaMe;2015;367120;True;1
HaZeFaMe;2015;271590;True;2
HaZeFaMe;2015;51100;True;2
HaZeFaMe;2015;440;True;1
Hazgrid;2014;265930;True;2
Hazgrid;2014;8190;True;2
Hazgrid;2014;206420;True;2
Hazgrid;2013;259080;True;2
Hazgrid;2013;219740;True;2
Hazgrid;2012;205100;True;2
Hazgrid;2011;440;True;2
Hazgrid;2011;620;True;2
hazz2468;2014;299360;True;2
hazz2468;2015;311870;True;2
hazz2468;2015;219830;True;2
76561197982685987;No data;288160;True;2
76561197982685987;2015;221540;True;2
76561197982685987;2014;440;True;2
76561197982685987;2014;286080;True;2
76561197982685987;2014;221380;False;0
76561197982685987;2014;22370;False;0
76561197982685987;2013;205100;True;2
76561197982685987;2013;203810;True;2
ultimatefaggotwow;2014;440;True;2
ultimatefaggotwow;No data;381210;True;0
ultimatefaggotwow;2015;224540;False;2
ultimatefaggotwow;2014;218620;True;1
ultimatefaggotwow;2014;204300;True;1
ultimatefaggotwow;No data;321360;True;2
ultimatefaggotwow;No data;570;False;2
ultimatefaggotwow;No data;299360;False;2
ultimatefaggotwow;2015;273350;True;2
792149214942194912;2014;221100;True;1
792149214942194912;2014;218060;False;1
ZECOWPOCALYPSEHAZSTARTEDZ;No data;301520;False;2
ZECOWPOCALYPSEHAZSTARTEDZ;2014;440;True;2
76561198075452263;2015;304050;True;2
76561198075452263;2014;238430;True;2
76561198075452263;2014;304930;True;0
76561198075452263;2014;730;True;2
carlosjames64;No data;475990;False;0
carlosjames64;2015;107410;True;1
carlosjames64;No data;365450;True;1
carlosjames64;2014;203160;True;2
Headlessone;No data;449140;True;2
Headlessone;2015;243470;False;0
Headlessone;2014;208090;True;2
bertil399;2014;41070;True;0
bertil399;2014;47890;True;1
bertil399;2014;213670;True;2
bertil399;2013;44350;True;2
bertil399;No data;236390;False;2
bertil399;2014;245470;True;1
bertil399;No data;370240;True;2
heavybinary;No data;211400;True;2
heavybinary;No data;214490;False;2
76561198075565282;No data;427100;True;2
76561198075565282;2014;252530;True;2
76561198075565282;No data;424590;False;0
76561197997197174;No data;397340;False;1
76561197997197174;2015;333950;False;1
76561197997197174;2015;346010;True;0
76561197997197174;2014;220200;True;1
76561197997197174;2013;202170;True;2
76561197997197174;2013;630;True;2
76561197997197174;2013;72850;True;2
fuccboihectic;2014;570;False;0
fuccboihectic;No data;8930;True;2
fuccboihectic;2014;223470;True;1
fuccboihectic;2014;319510;True;1
fuccboihectic;2014;224540;False;1
fuccboihectic;2015;730;False;2
fuccboihectic;2015;242760;True;2
fuccboihectic;2014;239820;True;1
fuccboihectic;2014;440;True;1
76561198072591408;2015;223710;True;0
76561198072591408;2013;113200;True;1
76561198059399607;2015;289650;False;2
76561198059399607;2015;317400;True;2
thehellerphant;2013;211820;True;2
thehellerphant;2014;219830;True;2
76561198026641932;2014;440;True;2
76561198026641932;2014;70;True;2
76561198072460153;2014;221100;True;2
76561198072460153;2014;261820;True;2
76561198072460153;2013;4000;True;0
henarky;2013;570;False;2
henarky;2011;24960;True;2
henzo800;No data;236110;True;2
henzo800;No data;359550;True;2
antidamage;No data;406150;True;2
antidamage;No data;275850;False;0
antidamage;No data;274500;True;2
antidamage;2015;271590;False;2
antidamage;No data;407840;False;2
antidamage;No data;290300;False;2
antidamage;2015;317400;False;2
antidamage;No data;379720;True;2
antidamage;2013;22610;True;1
herio;2014;232790;False;2
herio;2014;43160;False;2
herio;2015;339190;True;2
herio;2014;243950;False;2
herio;2014;251430;True;2
bullshitstories;2014;304930;True;1
bullshitstories;2014;200210;True;2
76561198096849086;2015;70;True;0
76561198096849086;2015;35140;True;2
76561198096849086;2015;200260;True;1
76561198096849086;2015;209000;True;2
76561198096849086;2014;45700;True;2
76561198096849086;2014;440;True;1
76561198096849086;2014;6550;True;1
76561198069297632;2014;550;True;1
76561198069297632;2015;72850;True;1
hessink;2015;359320;False;1
hessink;2015;33440;False;1
S35;2015;271590;True;2
S35;No data;225540;True;2
S35;2013;259080;True;1
S35;2015;417860;True;2
S35;2014;212180;False;2
S35;2012;440;True;2
sadbadvlad;2014;440;True;2
sadbadvlad;2013;220;True;1
76561198078986224;2014;212180;True;1
76561198078986224;2014;238960;True;1
76561198041340133;2014;40800;True;1
76561198041340133;2014;260790;True;0
76561198041340133;2014;219890;False;0
76561198041340133;2014;113200;False;1
76561198064062862;2014;243870;True;2
76561198064062862;2015;730;True;2
76561198064062862;2015;4000;True;1
bzr9000;2013;221910;True;1
bzr9000;2014;211820;True;0
bzr9000;2013;105600;True;1
76561198050540147;2015;331200;False;1
76561198050540147;2014;239840;True;1
76561198050540147;No data;244850;False;2
76561198050540147;2014;331470;True;2
76561198050540147;2014;302080;True;2
76561198050540147;2014;96300;False;2
76561198050540147;2013;4000;True;2
longinus;2014;65930;False;1
longinus;2014;209000;True;1
longinus;2014;39140;True;1
longinus;2014;204630;True;2
longinus;2014;233470;True;2
longinus;2014;214340;True;0
longinus;2014;205100;True;2
longinus;2014;211400;True;1
longinus;2013;20920;True;2
HinataLAD;2015;339800;True;2
HinataLAD;2014;730;True;2
HinataLAD;2014;218620;True;2
hippontherun;2015;311340;True;2
hippontherun;2014;72850;True;2
hippontherun;2014;440;True;2
76561198057784617;2015;227680;False;2
76561198057784617;2015;233130;True;2
76561198057784617;2014;251570;True;2
76561198057784617;2014;242760;True;2
76561198057784617;2014;218230;True;0
76561198057784617;2014;221100;True;0
76561198057784617;2013;570;True;2
76561198057784617;No data;275850;False;1
76561198077658105;2015;346110;True;2
76561198077658105;2013;252410;True;2
AnEvilReindeer;2014;230410;True;2
AnEvilReindeer;2014;206210;False;1
AnEvilReindeer;2014;440;True;1
AnEvilReindeer;2014;219640;False;0
76561198042465147;2014;12100;True;2
76561198042465147;2015;213670;True;2
76561198042465147;2015;319630;True;2
76561198042465147;2015;72850;True;2
76561198042465147;2014;253710;False;2
MrBambi2;No data;8930;True;2
MrBambi2;No data;234140;True;2
MrBambi2;No data;252490;True;2
MrBambi2;No data;302510;True;2
MrBambi2;No data;730;True;2
MrBambi2;No data;330840;True;2
MrBambi2;No data;221100;True;1
MrBambi2;2013;236390;True;2
76561198090658129;2015;730;True;2
76561198090658129;No data;203770;True;0
xwang;2015;322170;True;1
xwang;No data;257850;False;1
xwang;No data;211820;True;1
76561198034888931;2015;273350;True;2
76561198034888931;No data;17080;True;0
76561198034888931;No data;228300;True;2
76561198034888931;2015;8850;True;2
76561198034888931;2014;209080;True;2
76561198034888931;2013;104900;True;2
Hobgoblin101;2014;304930;True;2
Hobgoblin101;2014;248570;True;2
Hobgoblin101;2014;238280;True;2
Hobgoblin101;2014;206190;True;2
Hobgoblin101;2015;211820;True;0
Hobgoblin101;2015;55230;True;2
Hobgoblin101;2015;224760;True;2
Hobgoblin101;2015;301520;True;2
Hobgoblin101;2014;288370;True;2
holyblade98;2013;550;True;0
holyblade98;No data;386360;True;2
holyblade98;2013;236390;True;0
infidllrone;2015;257510;True;2
infidllrone;2015;440;True;1
76561198087184731;2014;216250;True;2
76561198087184731;2014;49520;True;2
76561198087184731;2014;8930;True;2
JonHT;No data;730;True;2
JonHT;No data;222880;True;2
JonHT;No data;304050;True;1
76561198077889162;2013;440;True;2
76561198077889162;2014;260230;True;2
76561198077889162;2014;274190;True;2
76561198077889162;2014;219740;True;2
76561198069159558;2014;219640;True;0
76561198069159558;No data;322500;False;2
horizon1101;2015;359800;True;2
horizon1101;2015;315600;True;1
horizon1101;2014;227300;True;2
HorrorSympathy;2015;321360;True;2
HorrorSympathy;2015;391540;True;2
quillomanar;No data;244160;True;2
quillomanar;2014;236150;True;2
quillomanar;2015;310380;False;0
quillomanar;2015;22380;True;0
quillomanar;2014;228380;True;1
quillomanar;2014;247730;True;2
quillomanar;2013;211820;True;2
76561198054147740;2014;440;True;1
76561198054147740;2014;218620;True;2
76561198084739540;2014;252490;True;1
76561198084739540;2013;12210;True;1
76561198084739540;2015;295110;True;1
76561198084739540;2014;253710;True;1
76561198084739540;2014;238430;True;1
hubzee;No data;8930;True;2
hubzee;2014;233450;True;2
hubzee;2014;8190;True;2
TriggerHappyCat;2013;252490;True;2
TriggerHappyCat;2013;730;True;2
FD_GOD_BR;2015;238320;True;1
FD_GOD_BR;2015;332800;False;1
FD_GOD_BR;2015;4000;True;1
FD_GOD_BR;2014;550;True;0
LVURFR3NZ;2014;238170;False;2
LVURFR3NZ;No data;242800;False;1
killerinkk;2015;95400;True;2
killerinkk;No data;431240;True;2
killerinkk;No data;225080;True;1
killerinkk;2014;71230;True;2
76561198075202352;2014;34330;True;1
76561198075202352;2012;440;True;2
76561198075202352;No data;301520;True;2
76561198075202352;2012;105430;True;2
76561198085788881;2013;25500;True;2
76561198085788881;2015;322170;True;2
76561198085788881;2013;211500;True;2
76561198085788881;2014;24010;True;2
76561198085788881;2013;4000;True;2
76561198085788881;2013;440;True;2
76561198097641296;No data;306460;True;2
76561198097641296;No data;271590;True;2
76561198097641296;No data;264710;True;2
76561198097641296;No data;218620;True;2
76561198097641296;No data;431240;True;2
76561198097641296;No data;359550;True;2
76561198098802468;2015;329950;True;2
76561198098802468;2015;335240;True;2
Spooky4me;2014;8870;True;2
Spooky4me;2013;730;True;2
Spooky4me;2013;31280;True;2
Spooky4me;2013;35450;True;2
Spooky4me;2013;1250;True;2
Spooky4me;2013;4000;True;2
Spooky4me;2012;400;True;2
76561198065322874;2014;570;True;2
76561198065322874;2014;238460;True;2
KIEZ5823;2014;203140;True;1
KIEZ5823;2014;250180;True;1
KIEZ5823;2014;216250;True;1
KIEZ5823;2014;1250;True;1
KIEZ5823;2014;440;True;1
KIEZ5823;No data;230410;True;1
KIEZ5823;No data;413150;True;1
KIEZ5823;No data;570;True;1
KIEZ5823;2014;221040;True;1
hunterkiller247;2015;328670;False;0
hunterkiller247;2015;322920;False;0
hunterkiller247;2013;550;True;2
hunterkiller247;2015;391460;False;2
hunterkiller247;2014;242720;False;1
hunterkiller247;2015;315740;False;2
hunterkiller247;No data;2850;False;0
76561198077638723;2014;236430;True;2
76561198077638723;2013;221040;True;1
Huntux915;2014;224540;True;2
Huntux915;2014;224580;True;2
Huntux915;2015;17300;True;2
Huntux915;2015;107900;False;1
Huntux915;2014;236390;True;2
Huntux915;2014;226700;False;1
kuangbiao;2014;246620;True;1
kuangbiao;2013;730;True;1
76561198104700278;2014;44350;True;2
76561198104700278;2014;200210;True;1
ERROR_LT;2013;730;True;0
ERROR_LT;2012;550;True;0
ERROR_LT;2013;245170;True;1
ERROR_LT;No data;344760;True;1
ERROR_LT;2015;346370;True;0
hyperion_7312;2015;72850;True;2
hyperion_7312;2015;7670;True;2
hyperion_7312;2013;570;True;1
76561198084554557;2015;730;True;2
76561198084554557;2013;550;True;0
Hype_R;2013;250420;True;2
Hype_R;No data;10;True;2
Hype_R;2013;113200;True;2
Hype_R;2014;239660;True;2
Hype_R;2014;212180;True;2
ngamerftw;2014;252490;True;1
ngamerftw;2014;730;True;2
76561198061357304;2015;730;True;1
76561198061357304;2015;304930;True;1
76561198061357304;No data;60;True;1
76561198061357304;2015;218620;True;1
76561198061357304;2015;620;True;1
76561198061357304;2015;388520;False;1
76561198061357304;2015;363970;True;1
76561198058418029;No data;218620;False;2
76561198058418029;2015;48700;True;2
76561198058418029;2015;6060;True;0
76561198058418029;2015;72850;True;1
76561198058418029;2014;206420;True;2
76561198058418029;2014;213670;True;2
76561198058418029;2014;3480;True;1
Conkaface;2014;218620;True;1
Conkaface;2014;248820;True;2
Conkaface;2014;281370;True;1
76561198074377542;No data;264710;False;0
76561198074377542;No data;243870;False;2
76561198074377542;2015;417860;True;2
76561198074377542;2015;72850;True;2
76561198074377542;2015;51100;True;2
76561198074377542;2015;214420;False;0
jettimon;2014;282800;True;2
jettimon;2014;237310;True;0
jettimon;2015;323370;True;1
jettimon;2015;353360;True;0
jettimon;2014;219640;True;2
jettimon;2013;233720;True;2
jettimon;2015;211420;True;2
jettimon;No data;377160;True;2
76561198078913326;No data;220;True;2
76561198078913326;No data;730;False;2
httpPSGareBADsameASarsenal;2014;72850;True;2
httpPSGareBADsameASarsenal;2014;242760;True;2
76561198018739984;2013;211820;True;0
76561198018739984;2015;230410;True;2
76561198018739984;2014;224260;True;0
76561198018739984;2015;273350;False;0
76561198018739984;2015;232090;True;1
76561198018739984;2013;550;True;2
76561198018739984;2013;105600;True;2
76561198081454953;2014;4000;True;0
76561198081454953;2014;9480;True;2
76561198081454953;2014;265930;True;2
PostmanPot;2014;730;True;2
PostmanPot;2014;440;True;2
PostmanPot;2014;218230;True;2
martiantrain;No data;412880;True;2
martiantrain;2015;261640;True;2
quoilo;2014;550;True;2
quoilo;2014;304930;True;2
Flabberdab;2013;570;True;2
Flabberdab;2014;214560;True;2
76561198069617739;2014;271570;True;2
76561198069617739;2014;570;True;2
76561198069617739;2014;304930;True;2
76561198069617739;2014;218620;False;2
76561198069617739;No data;310080;True;2
76561198069617739;2014;230410;True;2
76561198069617739;2014;264140;False;0
76561198066371178;2015;67370;True;2
76561198066371178;2015;274190;True;0
76561198066371178;2015;346010;True;2
SyvWolf;2014;304930;True;0
SyvWolf;No data;391540;True;2
SyvWolf;2014;209870;True;2
SyvWolf;No data;237310;True;2
SyvWolf;No data;298630;True;1
SyvWolf;2015;207140;True;1
76561198074242550;2015;8870;True;1
76561198074242550;2015;271590;True;1
GamekungX;No data;413150;True;2
GamekungX;2014;222900;True;1
lmarcegb;2014;222900;True;1
lmarcegb;2014;550;True;1
lmarcegb;2014;202090;True;1
swinkymalinky;2014;22370;True;1
swinkymalinky;2014;212680;True;2
swinkymalinky;2014;113200;True;2
swinkymalinky;2014;440;True;1
swinkymalinky;2014;219150;True;2
GoonzaalooX;2014;570;True;1
GoonzaalooX;2014;214950;True;1
GoonzaalooX;2014;730;False;1
GoonzaalooX;No data;10500;True;1
GoonzaalooX;2015;221100;False;2
GoonzaalooX;2015;219640;False;0
GoonzaalooX;2014;48700;True;1
GoonzaalooX;2013;33930;True;1
76561198075568730;2014;113200;True;2
76561198075568730;2014;233720;True;1
76561198067630059;2015;230410;True;2
76561198067630059;2015;440;True;2
76561198067630059;2015;1840;True;2
ice32179;No data;413150;True;1
ice32179;2015;730;True;1
Z3LD4;No data;346110;True;0
Z3LD4;2015;417860;True;2
IceBergs;2015;208690;True;1
IceBergs;2015;335430;False;1
IceBergs;2015;359800;False;0
IceBergs;2015;317440;False;0
IceBergs;2015;218620;False;1
IceBergs;2015;253710;False;2
murilopr;No data;391540;True;1
murilopr;2015;620;True;1
76561198075850899;2015;218230;True;2
76561198075850899;2014;91600;True;1
76561198075850899;2014;224260;True;2
76561198075850899;2013;227300;True;2
IcedRaven;No data;281990;True;2
IcedRaven;No data;311310;True;2
IcedRaven;No data;275850;False;2
76561198008895770;2015;348040;True;2
76561198008895770;No data;427270;False;2
76561198008895770;No data;42680;False;0
76561198008895770;No data;427520;True;0
76561198008895770;2014;242920;True;2
ICe_maN_Tom;2013;620;True;2
ICe_maN_Tom;2013;17480;True;2
76561198057845832;No data;99900;True;1
76561198057845832;2015;306130;True;2
76561198057845832;No data;72850;True;2
triangless;2015;222880;True;1
triangless;No data;209670;False;2
triangless;2015;271590;True;1
triangless;2014;218620;True;1
triangless;2015;730;False;2
76561198039328471;2015;249630;True;2
76561198039328471;2014;730;True;2
IgorHM;2015;356640;True;1
IgorHM;2015;304050;False;1
IIPaperPlateII;2013;440;True;1
IIPaperPlateII;2015;322170;True;2
IIPaperPlateII;2014;99900;False;0
TheLichQueen;2015;264710;True;2
TheLichQueen;2015;301520;True;2
TheLichQueen;No data;322170;True;2
76561198095337381;2015;730;True;1
76561198095337381;No data;218620;True;1
76561198095337381;2014;208090;True;1
76561198062988175;2013;4850;True;2
76561198062988175;2015;344760;True;2
ONIEK25;No data;440;True;2
ONIEK25;No data;304930;True;1
ONIEK25;2015;730;True;2
ONIEK25;2015;17390;False;1
76561198033429149;2014;244850;True;2
76561198033429149;2015;304030;False;0
76561198033429149;2015;359320;True;2
76561198033429149;2015;417860;True;2
76561198033429149;2014;218620;False;0
76561198033429149;2013;218230;True;2
brizzlys;2015;24960;True;0
brizzlys;2013;730;True;2
brizzlys;2015;220;True;1
brizzlys;2015;4000;True;1
brizzlys;2015;203160;True;2
ezratm14;No data;310380;True;2
ezratm14;No data;304930;True;2
ezratm14;No data;107410;True;1
ezratm14;2014;271290;True;2
ezratm14;2014;211820;True;2
ezratm14;2013;206420;True;2
immunity;2010;17450;True;2
immunity;2014;249590;False;0
immunity;2013;239030;True;2
immunity;2013;219150;True;2
immunity;2013;224760;True;2
immunity;2012;205100;True;2
immunity;2012;72850;True;2
immunity;2011;98800;True;2
immunity;2010;440;True;2
ImSeGarner;No data;105600;True;2
ImSeGarner;2012;113200;True;2
76561198019917406;No data;407840;False;0
76561198019917406;2015;30;False;1
76561198086140906;No data;248820;True;1
76561198086140906;2015;440;False;0
76561198002127153;2014;254260;True;2
76561198002127153;2015;250180;True;0
76561198002127153;2015;233720;True;2
76561198002127153;2015;368870;True;2
76561198002127153;2015;22230;True;0
76561198002127153;2014;209060;True;2
76561198002127153;2014;246900;True;2
indiegameplus;2014;282070;True;0
indiegameplus;2013;216250;True;2
76561198044756744;2014;239160;False;2
76561198044756744;2014;213850;True;2
InferNAAAL;2014;208090;True;2
InferNAAAL;2015;301520;True;2
InferNAAAL;2015;236390;True;2
InferNAAAL;2013;440;True;2
INFERNOpineapple;2014;211400;True;2
INFERNOpineapple;2014;233720;True;2
INFERNOpineapple;2014;2400;False;2
INFERNOpineapple;2014;200170;True;2
INFERNOpineapple;2013;212680;True;0
INFERNOpineapple;2013;224260;True;2
INFERNOpineapple;2013;42160;True;0
INFERNOpineapple;2013;113400;False;2
INFERNOpineapple;2013;251990;True;0
INFERNOpineapple;2013;17500;True;2
infin15;No data;440;True;0
infin15;2014;225260;True;2
infin15;2014;212680;True;0
infin15;2014;49520;True;2
infin15;2013;220200;True;2
76561197974875094;2013;230050;True;2
76561197974875094;2014;253030;True;2
76561197974875094;2014;730;True;2
76561197974875094;2013;440;True;2
ThatLevelOfMastery;2014;243870;True;2
ThatLevelOfMastery;2014;209870;True;0
ThatLevelOfMastery;2014;208090;True;2
ThatLevelOfMastery;2013;440;True;2
66d;2015;261570;True;2
66d;2014;221100;True;1
InfyIsCool;No data;411080;True;2
InfyIsCool;2015;49520;True;2
gamerkung1;No data;381210;False;0
gamerkung1;No data;433850;True;2
gamerkung1;No data;271590;True;2
gamerkung1;No data;4000;False;1
gamerkung1;No data;730;True;2
thadz;2014;237930;True;1
thadz;2014;206440;True;1
thadz;2013;209160;False;0
inmater;2015;550;True;2
inmater;2015;322330;True;2
76561197985389455;2011;4560;True;2
76561197985389455;2015;233450;True;2
76561197985389455;2013;49520;True;2
76561197985389455;2011;56400;True;0
innocentguy;2015;219640;True;0
innocentguy;2015;730;True;1
innocentguy;2015;271590;True;2
innocentguy;2015;232090;True;1
76561198059653682;2014;210898;True;0
76561198059653682;No data;384630;True;2
76561198059653682;2014;203770;True;1
76561198059653682;2014;210898;True;0
76561198059653682;No data;384630;True;2
76561198059653682;2014;203770;True;1
76561198059653682;2014;210898;True;0
76561198059653682;No data;384630;True;2
76561198059653682;2014;203770;True;1
76561198059653682;2014;210898;True;0
76561198059653682;No data;384630;True;2
76561198059653682;2014;203770;True;1
76561198037738584;2015;730;True;0
76561198037738584;2015;22600;True;0
FuckAlex;2015;311210;True;2
FuckAlex;2014;202970;True;2
FuckAlex;2014;219640;True;2
76561198081062889;2014;204360;True;2
76561198081062889;2014;570;True;2
76561198081062889;No data;374320;True;1
76561198081062889;2014;212500;True;2
IAMDESTRUCTOR;2014;239030;True;2
IAMDESTRUCTOR;2013;259390;True;2
Invaderzim58;2014;243470;False;2
Invaderzim58;2015;230410;False;0
Invaderzim58;2014;261030;True;0
Invaderzim58;2014;221640;True;2
--ionex--;No data;730;True;2
--ionex--;2015;105600;True;2
76561198060316305;No data;324310;True;2
76561198060316305;2013;259080;True;2
ipaqmaster1;2015;391540;True;2
ipaqmaster1;2014;304930;True;2
ipaqmaster1;2014;221640;True;1
XarxesTheSecond;2013;1250;True;0
XarxesTheSecond;2013;440;True;2
XarxesTheSecond;No data;17480;False;0
Kael_Lee;2015;242760;True;2
Kael_Lee;2015;241930;True;2
76561198077882964;2014;208090;True;2
76561198077882964;2014;440;True;2
76561198078313841;No data;225840;True;1
76561198078313841;No data;252490;True;1
76561198078313841;2014;49520;True;2
DylanHimself;2015;261570;True;2
DylanHimself;No data;391540;True;2
DylanHimself;2014;730;True;2
DylanHimself;2012;33930;True;1
DylanHimself;2011;105600;True;2
theit7;No data;398180;True;2
theit7;No data;496920;True;2
theit7;2013;203810;True;2
theit7;2011;107100;True;2
TheTrollScript;2014;1250;True;1
TheTrollScript;2014;24240;True;1
TheTrollScript;2014;218620;True;2
TheTrollScript;2014;236390;True;1
TheTrollScript;2014;219640;True;1
helau;2015;273110;False;1
helau;No data;227940;True;2
helau;No data;268500;True;2
helau;No data;570;True;2
MIN31496;2014;218620;True;1
MIN31496;2014;209650;True;2
MIN31496;2014;206420;True;2
MIN31496;2014;1250;True;2
ItsKawaiiSenpai;2014;252490;True;0
ItsKawaiiSenpai;2012;440;True;1
ItsKawaiiSenpai;2015;570;True;2
theepichunter;2015;346110;True;2
theepichunter;2014;304930;True;0
theepichunter;2014;99900;True;2
76561198075205060;No data;218620;False;1
76561198075205060;2015;207816;True;1
itsfilfyd;2015;274940;True;2
itsfilfyd;2015;29800;True;2
itsfilfyd;2014;113020;True;2
itsfilfyd;2014;10180;True;2
itsfilfyd;2014;214490;True;2
itsfilfyd;2014;3730;True;2
itsfilfyd;2014;312990;True;2
itsfilfyd;2014;304930;False;0
itsfilfyd;2014;203140;True;2
itsfilfyd;2014;4000;True;2
SuspiciousSteam;2015;320140;True;1
SuspiciousSteam;2014;252490;True;2
SuspiciousSteam;2015;405170;True;1
SuspiciousSteam;2015;252950;True;2
SuspiciousSteam;2015;333930;True;2
76561198096736743;2015;333930;True;2
76561198096736743;2015;35720;True;2
76561198096736743;2015;4000;True;2
76561198096736743;2015;44350;True;2
76561198096736743;2015;219150;True;2
76561198096736743;2015;1250;True;0
76561198096736743;2015;440;True;2
76561198096736743;2015;230410;True;2
76561198096736743;2015;730;True;2
76561198075231791;2015;348090;True;2
76561198075231791;2015;241640;True;1
Izaiby;2013;236370;True;2
Izaiby;2014;249130;True;0
76561198048712102;2014;223630;True;0
76561198048712102;No data;442080;True;2
76561198048712102;2015;374570;True;2
I_am_lion;No data;355150;True;2
I_am_lion;2013;222880;True;2
76561198047515235;2015;374570;True;0
76561198047515235;2013;1250;True;2
76561198076701454;2013;550;True;2
76561198076701454;2013;230410;True;1
76561198076701454;2014;304930;True;2
76561198076701454;2013;440;True;1
76561198076701454;2013;224260;True;1
76561198076701454;2013;17500;True;2
Story43;No data;413150;True;1
Story43;2015;230410;True;1
thejaz;2014;225080;True;2
thejaz;2014;219640;True;2
moth3r888;2013;40700;True;2
moth3r888;2012;212680;True;2
JoshWAU;2015;377160;True;2
JoshWAU;2015;344760;False;1
JoshWAU;No data;730;True;2
ChickenDinnerImAWinner;2014;224540;True;1
ChickenDinnerImAWinner;2015;322170;True;2
ChickenDinnerImAWinner;2014;221640;True;2
ChickenDinnerImAWinner;2014;306020;True;2
ChickenDinnerImAWinner;2014;440;True;2
76561198057067237;2015;218620;True;1
76561198057067237;2013;730;True;0
76561198057067237;2013;440;True;2
76561198028666719;2014;322330;True;2
76561198028666719;2014;730;True;2
76561198028666719;2014;12110;True;1
76561198040946765;2014;236390;True;2
76561198040946765;2014;47700;False;0
76561198040946765;2014;244850;True;2
76561198040946765;2014;233250;False;2
76561198040946765;2014;222750;True;2
76561198040946765;2013;219830;True;2
76561198049754654;No data;233450;True;2
76561198049754654;No data;40100;True;2
76561198078836858;2014;238010;True;2
76561198078836858;No data;437220;True;1
76561198078836858;2014;252490;True;2
76561198078836858;2015;730;True;1
76561198078836858;2013;17410;True;2
76561198078836858;2013;440;True;2
ja1hue;2015;417860;True;1
ja1hue;2014;252490;True;1
ja1hue;2015;570;True;2
76561198017427392;2014;204100;False;2
76561198017427392;2015;252950;True;2
yolomangamer;2015;240;True;1
yolomangamer;2015;212180;True;2
jaaccjaacc;No data;241260;True;1
jaaccjaacc;No data;365450;True;1
jaaccjaacc;2015;303210;True;2
76561198122817042;2014;227300;True;2
76561198122817042;2014;4000;False;1
76561198131659273;2014;243870;True;2
76561198131659273;2014;620;True;2
JackcoolioX;2014;221100;True;2
JackcoolioX;2014;304930;True;2
JackcoolioX;2014;22300;True;2
nessofonett;2015;319630;True;2
nessofonett;No data;440;True;0
JackkSTEAM;2015;336250;False;2
JackkSTEAM;No data;730;True;2
76561198295803313;No data;427730;True;1
76561198295803313;No data;730;True;2
76561198295803313;No data;385800;True;2
76561198295803313;No data;363970;True;0
76561198295803313;No data;417860;True;2
76561198019160833;2014;24240;True;2
76561198019160833;2015;313120;False;2
76561198019160833;2014;49520;True;2
76561198019160833;2014;42680;True;2
